t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z
8.9,-1.58001198351061,1.99980673474322,0.999999999999999,0.857849614785743,0.324925835048893,-0.0678042842485453,0.392326164265492,1.72060811235537,0.0545033545680502,-6.97878400615685e-16,-0.0647521962339782,-0.119369153600038,0.191045759040154,1.7442180904373,-7.6838801570185,6.60742167709703e-16,0,0,0
9,-1.39950201404261,1.96685203845785,0.999999999999999,0.853784832727813,0.31924815193242,-0.0772392479801799,0.403938331262497,1.88679410818434,-0.712195124334851,-6.28293213990031e-16,-0.192788977611416,0.0267425719878595,0.19253102922246,1.576417775781,-7.59975327099561,7.2984251961449e-16,0,0,0
9.1,-1.20324251985343,1.85815004588536,0.999999999999999,0.850575182271969,0.304633665886318,-0.0838355285587639,0.420347229160539,2.03530565152984,-1.45544473779535,-5.52146463819045e-16,-0.320476730386443,0.187495610941403,0.196823081832043,1.3910433101847,-7.21596302392682,7.91848665589202e-16,0,0,0
9.2,-0.993085597837995,1.67752822493459,0.999999999999999,0.848003139006117,0.280449371982998,-0.0867342228504861,0.441266360123494,2.16448265106347,-2.14580230466149,-4.70183565358121e-16,-0.448656979214446,0.372087628555875,0.203855727940495,1.19007078142017,-6.54500883945322,8.4605529941212e-16,0,0,0
9.3,-0.77103918779275,1.43167574228918,0.999999999999999,0.845811105610286,0.245850343477501,-0.0845618692787205,0.465843828447248,2.27287109411775,-2.75567556011125,-3.83215986388652e-16,-0.574825790123515,0.586491523647719,0.213309151624866,0.975641502219096,-5.61129344717006,8.91847661295507e-16,0,0,0
9.4,-0.539245680552709,1.12990022462349,0.999999999999999,0.84366576728865,0.200103535178458,-0.0756264624806875,0.492409673429549,2.35923830146545,-3.26047035166697,-2.92111914949234e-16,-0.691522384150662,0.82712580016213,0.224365001305735,0.750036504779787,-4.45017875825446,9.28706912871926e-16,0,0,0
9.5,-0.299959129591932,0.783775315549606,0.999999999999999,0.84107629387952,0.143197805366118,-0.058495518294261,0.518327435846979,2.42258559011013,-3.63961978832388,-1.97786442925301e-16,-0.785504625554406,1.07152702539831,0.235421039919385,0.515650245431099,-3.10657764770066,9.56214444177528e-16,0,0,0
9.6,-0.0555213288475311,0.406693059764281,0.999999999999999,0.837338459262015,0.0767276209587978,-0.0330027201223353,0.54026659834497,2.46215827672485,-3.87745181980784,-1.01191372483077e-16,-0.839857985304374,1.27281767670304,0.244058609268516,0.274963751293363,-1.63314235409418,9.74055109658151e-16,0,0,0
9.7,0.19166297488997,0.013339166003277,0.999999999999999,0.831697964517815,0.00459919475759265,-0.00120014115891115,0.555207981648052,2.47745297740197,-3.96385863957535,-3.30475240510056e-18,-0.84099423529374,1.37300475502723,0.247735480687025,0.0305174377698861,-0.0881266012831751,9.8201939479674e-16,0,0,0
9.8,0.439151463383723,-0.380887547675145,0.999999999999999,0.823803351345607,-0.0673739944614279,0.0327948922467835,0.561901484447745,2.46822218213998,-3.89473969670792,9.48797490179007e-17,-0.787766308680595,1.33895378208472,0.245174892604676,-0.215116176630713,1.46698843758275,9.8000451987263e-16,0,0,0
9.9,0.684489949490096,-0.760487868838798,0.999999999999999,0.814045641200491,-0.133318132537084,0.0644755916827302,0.561603835151139,2.43447610503633,-3.67219960625135,1.92363528796585e-16,-0.694021231422888,1.18827624537478,0.237267752772892,-0.459359633793389,2.97000503658091,9.68014492663293e-16,0,0,0
10,0.925238129380819,-1.11048204401591,0.999999999999999,0.803339335919581,-0.189268225277843,0.0908215484147029,0.557292469541818,2.3764818334728,-3.30449246415715,2.88153687474478e-16,-0.580786141633856,0.972556237160551,0.226438760253551,-0.699657355889615,4.36055234720315,9.46159127591183e-16,0,0,0
10.1,1.1589951164311,-1.41701142384721,0.999999999999999,0.79259369254182,-0.233733957006797,0.110834548224967,0.552158834761008,2.29475982162567,-2.80571457856221,3.81273518551763e-16,-0.466109497348356,0.740551256234494,0.215229868167963,-0.933501902819031,5.58255729575852,9.14652054870783e-16,0,0,0
10.2,1.38342449437836,-1.66789727586823,0.999999999999999,0.782396779840407,-0.266980197511823,0.124853568176995,0.548624133214519,2.19007779532316,-2.19525799443069,4.7077274954288e-16,-0.360684679698713,0.519364800844971,0.205433294319206,-1.15845945243192,6.58654140918778,8.73807749564851e-16,0,0,0
10.3,1.59627863512402,-1.85313387509608,0.999999999999999,0.773013986515794,-0.290039577558812,0.13364700910725,0.548146784225862,2.06344215649354,-1.49704699487683,5.55737438427587e-16,-0.268883657137164,0.31655766147053,0.198019328127615,-1.37219429410848,7.33164963826028,8.24037617034638e-16,0,0,0
10.4,1.79542203641124,-1.96529565314615,0.999999999999999,0.764517169055872,-0.304040152267729,0.137828952602975,0.551431105263547,1.91608699606195,-0.738588617648437,6.35299433238197e-16,-0.19141343492733,0.128573950060451,0.193407840645437,-1.57249213309079,7.78732859268949,7.65845177972798e-16,0,0,0
10.5,1.97885344649746,-1.99984168029294,0.999999999999999,0.756901914157759,-0.309880202805322,0.137607430718572,0.558693070714759,1.74946084400601,0.0501242214306772,7.08645307181236e-16,-0.127438898683032,-0.0528797091510713,0.191735647687054,-1.75728201140903,7.93458620257697,6.99820402936638e-16,0,0,0
10.6,2.14472655676562,-1.95530492622301,0.999999999999999,0.750148527202995,-0.308106885024892,0.132719742464375,0.569853318403627,1.56521130420255,0.83781245086988,7.75024687016993e-16,-0.0757963053087428,-0.237486152638653,0.193014068952952,-1.92465666140768,7.76678206943081,6.26633252945324e-16,0,0,0
10.7,2.29136905888237,-1.83335842230378,0.999999999999999,0.744222143521274,-0.298884771784839,0.12245452976418,0.584641926676456,1.36516773951562,1.59316473755193,8.3375789840153e-16,-0.0355497311956773,-0.434553057528807,0.197176644420875,-2.07289111979962,7.28991696433443,5.47026489158428e-16,0,0,0
10.8,2.41729988049486,-1.63875543971585,1,0.739009166562452,-0.282010072181308,0.105734887493588,0.602624181801296,1.1513221891142,2.28609473581753,8.84242858508107e-16,-0.00616402718351999,-0.651178518148025,0.204027521879109,-2.20045944384908,6.52241029642315,4.61807820806996e-16,0,0,0
10.9,2.52124443242341,-1.37914590078997,1,0.734186373158883,-0.256996048982302,0.081301546043856,0.623148023254643,0.92580871509318,2.88895079388931,9.25961153453351e-16,0.0125604776701508,-0.888782315816673,0.213087802425566,-2.30604938665397,5.4943750966275,3.71841466298824e-16,0,0,0
11,2.60214772070244,-1.06477624882602,1,0.729045680461156,-0.223326591738656,0.0480889630352402,0.645217080413655,0.690881388937949,3.37762919441143,9.58483245812756e-16,0.0207749478660102,-1.13690154288669,0.22335270651239,-2.38857490547463,4.24642031533469,2.78039207669096e-16,0,0,0
11.1,2.65918519847608,-0.70808471268084,1,0.722382350403733,-0.181009385591308,0.00588415311324527,0.667356515586066,0.448891140067638,3.73254594874053,9.81472765765408e-16,0.0191466021623827,-1.36586100128862,0.233077727015177,-2.44718639551201,2.82802921640279,1.8135102320655e-16,0,0,0
11.2,2.69177125548379,-0.323208127282299,1,0.712675110299515,-0.131406868171244,-0.0438447578630679,0.687680201376285,0.202261698472673,3.93942791088455,9.94689848096128e-16,0.00964133245405906,-1.52671680798266,0.239918039072875,-2.48127856131782,1.29557961551593,8.27553870728678e-17,0,0,0
11.3,2.69956526647794,0.0745799591408276,1,0.698732680632663,-0.0778401142708476,-0.097535812224198,0.704414879854168,-0.0465351287931686,3.98989129072911,9.97993486333735e-16,-0.00396505810280215,-1.57068368038935,0.241769877778162,-2.49049585894094,-0.289914007776446,-1.67506720218168e-17,0,0,0
11.4,2.68247514418909,0.469477388277647,1,0.680491170402332,-0.0250994893056525,-0.150310791445683,0.716734573336624,-0.295004601902518,3.88178423010152,9.91342884639436e-16,-0.0166309880300929,-1.48220356435278,0.237992901955129,-2.47473546377503,-1.8652454557492,-1.16161658581412e-16,0,0,0
11.5,2.64065836717953,0.845783338142416,1,0.659196793701281,0.0222209261671142,-0.197745552838731,0.725163784221697,-0.540654364582787,3.61927961251705,9.7479779759682e-16,-0.0236195430665097,-1.29163782258911,0.229855889019752,-2.43414774165171,-3.3675503785698,-2.14473748427013e-16,0,0,0
11.6,2.57452047787352,1.18852486205812,1,0.636758153851003,0.0612704362667045,-0.237216731723558,0.731104102939071,-0.781019682644649,3.21271432569203,9.48517857707315e-16,-0.0218034495116929,-1.05138795854071,0.219688221065724,-2.36913422378941,-4.73682660745435,-3.10694880340362e-16,0,0,0
11.7,2.48471107099479,1.4840549013797,1,0.614957229093719,0.091252101519845,-0.267930238804205,0.736012260419559,-1.01368835609748,2.6781813822005,9.12760900072161e-16,-0.00976315287940109,-0.804723117387376,0.209685116629414,-2.28034310951699,-5.9183400640517,-4.03854704658495e-16,0,0,0
11.8,2.37211731734474,1.72059779342928,1,0.595100241347993,0.112769062709869,-0.290143168871319,0.740915503144865,-1.23632505979698,2.03689122060352,8.67880303351639e-16,0.0129148269426307,-0.573983889275279,0.201325808327536,-2.16866234399606,-6.86481976009537,-4.93014293369532e-16,0,0,0
11.9,2.23785509208555,1.88872039807172,1,0.578053994194961,0.127015800398707,-0.304402108603033,0.746364470297424,-1.44669487344817,1.31432776122488,8.14321375541621e-16,0.0463761451974001,-0.364601136061622,0.195406243780144,-2.03521034121718,-7.5383539530301,-5.7727551832842e-16,0,0,0
12,2.08325780022079,1.98170994473684,1,0.564393747324332,0.135220372067818,-0.311104685109991,0.752588216664101,-1.64268576994713,0.539233008966806,7.52616822303712e-16,0.0909660363738542,-0.17254813253789,0.192289317759425,-1.88132444509315,-7.91191157419375,-6.55790007200678e-16,0,0,0
12.1,1.90986301456712,1.99584343638965,1,0.554507397890959,0.138346235928428,-0.310317402021056,0.759661091995329,-1.82232984142466,-0.257539146564755,6.83381344437452e-16,0.147443095104772,0.0104634416763901,0.192123192689682,-1.70854724327479,-7.97042811066508,-7.27767590630907e-16,0,0,0
12.2,1.7193970629659,1.93053778782248,1,0.548620340913638,0.136948962453968,-0.301718766302181,0.767610897056364,-1.98382305486726,-1.04425405787375,6.07305419502575e-16,0.216982047619611,0.194287270416602,0.194959829605476,-1.51861086913291,-7.7114125958584,-7.92484158889604e-16,0,0,0
12.3,1.51375772158573,1.7883746485364,1,0.546741517931173,0.131110868169925,-0.284594659845098,0.776459614149827,-2.12554334372722,-1.78956311116607,5.25148330501469e-16,0.300902283206994,0.388752177365355,0.200772280429428,-1.31341944695959,-7.14505154845172,-8.49288851835092e-16,0,0,0
12.4,1.29499518971941,1.57499887418784,1,0.548523796359335,0.120436076072116,-0.257885368813241,0.786200949477901,-2.24606685836031,-2.46375550641525,4.37730511836679e-16,0.39991233073741,0.601539348042651,0.209367167774722,-1.09502985362731,-6.29380582839694,-8.97610512385449e-16,0,0,0
12.5,1.06529153830044,1.29889466447914,1,0.553027443936397,0.104159882537257,-0.220357079063568,0.7967145805303,-2.34418221629645,-3.03994496223482,3.45925289390783e-16,0.512532339030551,0.833730952424619,0.220174962920217,-0.865630986509387,-5.19151665008351,-9.36963340768425e-16,0,0,0
12.6,0.826938839289432,0.971048277429027,1,0.558425248280065,0.0815078444423284,-0.171044055232291,0.807627169272682,-2.41890261308246,-3.49514389506518,2.50650097468288e-16,0.632494179188075,1.07178255570716,0.231934129421085,-0.627521742225631,-3.88205659889884,-9.66951694536698e-16,0,0,0
12.7,0.582316195961652,0.604510764760653,1,0.561856150856994,0.0524523612505357,-0.110100877899473,0.818195705335326,-2.46947567554961,-3.81118213001523,1.5285726043042e-16,0.745970736130619,1.27884355204864,0.242453483664367,-0.383087923574636,-2.41757965831136,-9.87273987626049e-16,0,0,0
12.8,0.333865904836237,0.213878169685125,1,0.559874139794101,0.0187189964799282,-0.0398856824199699,0.827405389817164,-2.49539096164702,-3.9754334219504,5.35244310906128e-17,0.831826011395949,1.39808562869166,0.248927371446135,-0.134778302704014,-0.856440248141509,-9.97725650512892e-16,0,0,0
12.9,0.0840689884182401,-0.185290072767655,1,0.549797141307299,-0.015801825494553,0.0346052572132461,0.834431472257948,-2.49638503422972,-3.98132075075217,-4.6355218723087e-17,0.868857758977441,1.38235527284152,0.249184005818638,0.114919922963733,0.739135534470921,-9.98201122707638e-16,0,0,0
13,-0.164579656008079,-0.577091322982969,1,0.531248360049976,-0.0462338936301716,0.106959473824427,0.839164631036847,-2.47244406016871,-3.82858019662146,-1.45782957628469e-16,0.847445114992441,1.23276035801117,0.243129488094635,0.36350603938639,2.30553341523848,-9.88694858309548e-16,0,0,0
13.1,-0.409596242653687,-0.945913759394052,1,0.506423695819717,-0.0689233235792504,0.171672147829342,0.842207390990336,-2.42380391062462,-3.52327284651653,-2.43764504918563e-16,0.774557381149911,0.999689391964198,0.232818454978254,0.608490842720095,3.78028998028067,-9.69301335051633e-16,0,0,0
13.2,-0.648532968505193,-1.27705893080026,1,0.478828124021646,-0.0827076758527802,0.225633099379268,0.844377150605965,-2.35094776305473,-3.07754424617742,-3.39319991839284e-16,0.6672012026028,0.744091275816176,0.221063856357069,0.847421536564082,5.1045858595797,-9.40214067082829e-16,0,0,0
13.3,-0.879002520844539,-1.55732798964757,1,0.451777181176988,-0.0884754552823419,0.267979155523178,0.846319469577205,-2.25460123026033,-2.50914099211086,-4.31493774711453e-16,0.542430133834673,0.505638323804675,0.210127412731772,1.07790625303544,6.22559352212457,-9.01723631569916e-16,0,0,0
13.4,-1.09870197599963,-1.77554820656612,1,0.42764403767124,-0.0879865905463982,0.299150942295416,0.848461932352904,-2.13572506628168,-1.84070375235062,-5.1936400219018e-16,0.411835288761972,0.298480976580553,0.201338262323766,1.29763795466851,7.09858597490584,-8.54214728953984e-16,0,0,0
13.5,-1.30543585050474,-1.92301874943715,1,0.407806391263025,-0.0829476407539946,0.320036811989188,0.85111108270905,-1.9955055229678,-1.09886492725921,-6.02051841418662e-16,0.280862298107988,0.120690807580169,0.195308324776415,1.50441748014712,7.68872221958273,-7.98162306266576e-16,0,0,0
13.6,-1.49713807440373,-1.99385793190108,1,0.392892435679649,-0.0745818085409529,0.331454696735904,0.854523769027043,-1.83534245434801,-0.313186956511342,-6.7873027124111e-16,0.150236723463996,-0.0366129204884711,0.192252274067981,1.69617550525639,7.97243823514316,-7.3412678220233e-16,0,0,0
13.7,-1.67189266726849,-1.98523806780622,1,0.38304802523853,-0.063531094905943,0.333893936903537,0.858925403769135,-1.65683528827869,0.485016364833127,-7.48632354958745e-16,0.0176367477503393,-0.184143941607777,0.192207300322548,1.87099320110628,7.93838800642876,-6.62748421563233e-16,0,0,0
13.8,-1.82795291052124,-1.89749855264193,1,0.378108937927438,-0.0499008554451839,0.327402026195279,0.864494909718067,-1.46176700600911,1.26392853271389,-8.11058910301201e-16,-0.120955370320622,-0.332149210364702,0.195129496344332,2.02712138452588,7.58789707838825,-5.84740915144371e-16,0,0,0
13.9,-1.96375882471536,-1.73413265150048,1,0.377642915985094,-0.0333491452548848,0.311552380208928,0.871325872967855,-1.25208629009138,1.9924991257788,-8.65385500292865e-16,-0.270056591490844,-0.488995030912354,0.20088407594713,2.16299797043064,6.93491056797804,-5.00884229036149e-16,0,0,0
14,-2.07795277739564,-1.50164851169471,1,0.380850235478238,-0.0132172578188992,0.285492902138565,0.879358973946601,-1.02988801925425,2.64168212425998,-9.11068675460513e-16,-0.433101418267081,-0.65892499025122,0.209133744149115,2.27726355277744,6.00543773412011,-4.12016794593232e-16,0,0,0
14.1,-2.1693930658575,-1.20930993581007,1,0.386328925923219,0.011221257492199,0.248146105829137,0.88828348770938,-0.797392305284881,3.1855943560436,-9.47651405288351e-16,-0.609757983183174,-0.837579658854501,0.219124327892162,2.3687749592762,4.83651528706595,-3.19027116891813e-16,0,0,0
14.2,-2.2371653393704,-0.868767247549794,1,0.391787598452177,0.0402643446937453,0.19869630691239,0.897441384083014,-0.556922281452403,3.60254785841056,-9.74767644905438e-16,-0.791784360961903,-1.00536957345833,0.22942609879457,2.43661664513977,3.47473081156472,-2.22844885297626e-16,0,0,0
14.3,-2.28059174702227,-0.493592966947118,1,0.393987465012384,0.0729995850078714,0.137458667111357,0.905842178769439,-0.310880864415949,3.87591497518984,-9.92145991608426e-16,-0.958977647364408,-1.12388287997034,0.237866340721419,2.4801098126226,1.97436521857478,-1.24431674738059e-16,0,0,0
14.4,-2.2992377200653,-0.0987408085510101,1,0.389398835521882,0.106619489685138,0.0668801877332024,0.912429653070446,-0.0617267217627303,3.99479168225983,-9.99612394893901e-16,-1.08037717863926,-1.1472673294243,0.242059638022802,2.49881916571163,0.395228329044209,-2.47713303624495e-17,0,0,0
14.5,-2.29291632127198,0.300050425343206,1,0.375738372118927,0.136748646354122,-0.00815161040789356,0.916544616854789,0.188050314784415,3.95443268315933,-9.97091893109324e-16,-1.12607693707738,-1.05278945433817,0.240598669932493,2.49255723286187,-1.19972607453183,7.51398685569085e-17,0,0,0
14.6,-2.26169011810988,0.686884286362793,1,0.353438317923008,0.159233135413681,-0.0814309284366058,0.918202138912797,0.435954144945695,3.75644091993987,-9.84609359535542e-16,-1.08444684508335,-0.864234293085606,0.233991057998098,2.46138621488039,-2.74691060465093,1.74303167416637e-16,0,0,0
14.7,-2.20587056127155,1.04634043666037,1,0.325587040461774,0.172138308767121,-0.147424010595866,0.917947516385316,0.679507355645225,3.4087039392226,-9.62289250590552e-16,-0.968721567425993,-0.636859410253814,0.224303535430169,2.40561733971246,-4.18463991453657,2.71727318464181e-16,0,0,0
14.8,-2.12601487500611,1.36408944842969,1,0.296309528898096,0.176196283716601,-0.202658293397392,0.916561590295984,0.916275987766858,2.92507964911787,-9.30354358795035e-16,-0.806689037226585,-0.420595291249157,0.213930379718081,2.32580773072644,-5.4555905116849,3.66438486820878e-16,0,0,0
14.9,-2.02292049054364,1.62746413010613,1,0.269059303665135,0.173690002567618,-0.245834103017642,0.914879482725897,1.14389386661845,2.32484399667216,-8.89123583065976e-16,-0.625129160056306,-0.239978257487741,0.204688417842716,2.22275481988038,-6.50908664722392,4.57489981544838e-16,0,0,0
15,-1.89761707843394,1.82596459647041,0.999999999999999,0.245895193968708,0.167079416081309,-0.277112356395912,0.913689643280324,1.3600862531838,1.63192258936942,-8.39008738706286e-16,-0.441069180022691,-0.0974729616568966,0.197637632185299,2.0974883616348,-7.3031211291754,5.4397171466609e-16,0,0,0
15.1,-1.75135625959424,1.95167694180568,0.999999999999999,0.227638798806439,0.158227082725633,-0.297269532757036,0.913660545533466,1.56269258003019,0.873936899447717,-7.80510439037921e-16,-0.261120186828714,0.0155058232731829,0.193289566903501,1.95126012740789,-7.80603048153864,6.25019293829875e-16,0,0,0
15.2,-1.58559909803523,1.99958882028907,0.999999999999999,0.214342126794376,0.148216955726278,-0.307081968473673,0.915308609898777,1.74968804488379,0.0811030829657914,-7.1421308988777e-16,-0.0844705491317614,0.110604950543922,0.191859067391066,1.78553138351086,-7.99775765689607,6.99822657830238e-16,0,0,0
15.3,-1.40200150038201,1.96778934852896,0.999999999999999,0.205681782964643,0.137449102851592,-0.306982974863735,0.91900174179682,1.91920384629421,-0.714972678016919,-6.40779046987187e-16,0.0939207599866868,0.199045841475407,0.1934280925109,1.60195827762127,-7.87065195820246,7.67634168868845e-16,0,0,0
15.4,-1.20239766820341,1.85754535765872,0.999999999999999,0.201164301989141,0.125779156329385,-0.296912035086255,0.924962578085853,2.06954585937069,-1.4825542763118,-5.60941994698707e-16,0.280913438175807,0.290661727084094,0.198005397222237,1.40237527972809,-7.42977427972156,8.27776080788404e-16,0,0,0
15.5,-0.988781768602427,1.67325095273506,0.999999999999999,0.200148882930966,0.112621394960814,-0.276290276578781,0.933231230256782,2.19921156514942,-2.19104097956215,-4.75499612254018e-16,0.48302412922928,0.393417837149838,0.205484393223635,1.18877684290608,-6.69269550193775,8.7964730875165e-16,0,0,0
15.6,-0.763288006307346,1.42225238877545,0.999999999999999,0.201711647738139,0.0970422886493443,-0.24413139739774,0.94355448501138,2.30690506459098,-2.81218747858491,-3.85305600797688e-16,0.70331592639364,0.51174705849143,0.21548595764961,0.963297467052224,-5.68879608431409,9.22729432804209e-16,0,0,0
15.7,-0.528169296460181,1.11455524418412,0.999999999999999,0.204387700035938,0.0779591144571156,-0.19939307642002,0.955191313624052,2.39155002733335,-3.32123003817573,-2.9126115091053e-16,0.936091453005442,0.642263721072121,0.227077268388932,0.728190364667548,-4.45809478734749,9.56591875402601e-16,0,0,0
15.8,-0.285774751266957,0.762425565347371,0.999999999999999,0.205931651944476,0.0546242219323564,-0.141733506160256,0.966705726856536,2.45230044594961,-3.69787384876665,-1.94305935870828e-16,1.15976793485439,0.767123114946231,0.238459038265039,0.485804941731103,-3.04965322868338,9.80896201231425e-16,0,0,0
15.9,-0.0385262055136738,0.379900883717987,0.999999999999999,0.203475442451702,0.0274592238959527,-0.0726750790441572,0.975992862795647,2.48854908837444,-3.92710221180136,-9.54087206452748e-17,1.33364312523425,0.851455017827216,0.246977601931982,0.238563318551546,-1.5196198887472,9.95399496393664e-16,0,0,0
16,0.211105984456109,-0.0177693997888484,0.999999999999999,0.194538514985665,-0.00125718496722375,0.003440269054448,0.980888041634703,2.49993356415067,-3.99977529563896,4.44231956326124e-18,1.41007744434957,0.857903988208962,0.249989115373305,-0.0110638749248686,0.071008444660248,9.99956793247766e-16,0,0,0
16.1,0.460627626456721,-0.414731952061502,0.999999999999999,0.178567229340894,-0.0279139268573317,0.0799270937647028,0.980278642517141,2.48633994397779,-3.91299458894773,1.04249474485335e-16,1.36365266563723,0.777031877170746,0.246412510793365,-0.260582187618526,1.65881853901188,9.9452251669278e-16,0,0,0
16.2,0.707545616189299,-0.795161529054411,0.999999999999999,0.157494415058936,-0.0494470459689005,0.150008753846315,0.974806582168826,2.44790389647942,-3.67021852037875,2.03015469013064e-16,1.21099196531845,0.639643979851696,0.23752293214659,-0.507498273062568,3.18050892742804,9.7915093747313e-16,0,0,0
16.3,0.949392849934414,-1.14389188311158,0.999999999999999,0.134504098158836,-0.0648385216600249,0.209142359542249,0.966418174049165,2.38500933090354,-3.28112463435568,2.99753428880206e-16,0.99688580088994,0.491659026432534,0.226024921478322,-0.749344803444567,4.57541366724839,9.53995627989976e-16,0,0,0
16.4,1.18375287727531,-1.44702040278374,0.999999999999999,0.112313151750634,-0.0749325472456148,0.255632484215031,0.957299797514433,2.29828455937898,-2.76122381753996,3.93496742234238e-16,0.764521151818371,0.364432099502641,0.21451616978309,-0.983705123107435,5.78792102598051,9.19307926067349e-16,0,0,0
16.5,1.40828404752215,-1.69246237879967,0.999999999999999,0.0924155306105277,-0.0813404605814104,0.289754039098694,0.949149986040337,2.18859601712617,-2.13124195607634,4.83308718581673e-16,0.539291501003124,0.268441990211032,0.204711087515674,-1.20823739526956,6.76969066401874,8.75434422028904e-16,0,0,0
16.6,1.62074290857115,-1.87043279817538,0.999999999999999,0.0752601651743178,-0.085601304990082,0.312584719053287,0.943026573080688,2.05703960341173,-1.4162936759821,5.68291948612821e-16,0.3294932929689,0.201675888566868,0.197479792865978,-1.42069800078017,7.481580918124,8.22813494195979e-16,0,0,0
16.7,1.81900662440578,-1.97383645778561,0.999999999999999,0.0607068651954884,-0.0888782206782732,0.325210966477359,0.939496229737013,1.90492972980142,-0.644881108363268,6.47597271400923e-16,0.132921497184711,0.157997008811255,0.193167640309008,-1.61896395519149,7.89520934826439,7.61970927422348e-16,0,0,0
16.8,2.00109418725629,-1.99855084387975,0.999999999999999,0.0483841801109161,-0.0919636876456423,0.328339270886167,0.938826381427125,1.73378618516666,0.152242402941237,7.20432259393515e-16,-0.0576496469603448,0.131262484918513,0.191866559408102,-1.80105412023088,7.99408433218823,6.93514658440368e-16,0,0,0
16.9,2.16518621247906,-1.94359049926611,0.999999999999999,0.0378903761744675,-0.0953719672412175,0.322147596351265,0.94111074450513,1.545318948708,0.943298349261687,7.86069136431286e-16,-0.251312570055573,0.116457801079943,0.19356123998821,-1.96514899779389,7.77426259407442,6.18128700515862e-16,0,0,0
17,2.30964311838118,-1.81114632476657,0.999999999999999,0.0288895560025716,-0.0994143257672604,0.306252214425959,0.946304267424285,1.34141110275603,1.69674998024035,8.43852049694276e-16,-0.457122330539407,0.109473953347452,0.19816196592848,-2.10960890873587,7.24450645396402,5.36566308107418e-16,0,0,0
17.1,2.43302150935336,-1.60649824768079,1,0.0211556597417393,-0.104220381530828,0.279757081145631,0.95416273543004,1.12410001609156,2.38255959240582,8.93203622929644e-16,-0.681918977682188,0.106356637792595,0.205435898229746,-2.23299037487067,6.42593452990816,4.49642449818331e-16,0,0,0
17.2,2.5340885986278,-1.33780473860982,1,0.0145890135915139,-0.109692202146851,0.241448994837773,0.964083587850364,0.895556985803423,2.97338605759483,9.33630725495686e-16,-0.92628437437189,0.102410053011988,0.214833917131151,-2.33406054053223,5.35117981972221,3.58225664839882e-16,0,0,0
17.3,2.61183452656556,-1.01577756779315,1,0.00919576137759468,-0.11539826349838,0.19029481198766,0.974877717093188,0.658065541100033,3.44567484825381,9.64729399591123e-16,-1.17762758120494,0.0917164028791708,0.225234532815546,-2.41180948963665,4.0630887288078,2.63229384244002e-16,0,0,0
17.4,2.66548245140518,-0.653254767371668,1,0.00498969756208115,-0.120480412321865,0.126401469543989,0.984622893123104,0.413998625857485,3.78059710265706,9.86188896448769e-16,-1.40277303846899,0.0683429178882598,0.23475259718881,-2.46546033520415,2.61301291174398,1.65602803830341e-16,0,0,0
17.5,2.69449631166163,-0.264688824295782,1,0.00179871256227133,-0.123766082992111,0.0522666599902529,0.99093234763397,0.165794887887459,3.96480029159121,9.9779478117476e-16,-1.55000979340157,0.0303993105003639,0.240974172399058,-2.49447698055265,1.05876202865361,6.63213997132547e-17,0,0,0
17.6,2.69858618262812,0.134429491837087,1,0.000896920478593992,0.124266028443462,0.0266249385794936,-0.991891255306841,-0.0840656881682437,3.99094055912076,9.99431075219205e-16,-1.57255580206331,-0.0156523085020726,0.241923710926195,-2.49856947463372,-0.537700964421127,-3.36228185958066e-17,0,0,0
17.7,2.67771117347204,0.528188695642381,1,0.00385123632403995,0.121812706147974,0.103051562686419,-0.987181446355011,-0.333086560853232,3.8579755142194,9.91081415078908e-16,-1.46227773399217,-0.0573959567306976,0.23727028880597,-2.47769690801629,-2.11273010766486,-1.33231220232013e-16,0,0,0
17.8,2.63207983598934,0.900890926818988,1,0.00769066735414158,0.117184824531203,0.17072006303105,-0.97829608535142,-0.578779577234237,3.57120580030771,9.72829215661349e-16,-1.25648442395702,-0.085683748372054,0.228560549738346,-2.43206782059306,-3.60353382762018,-2.31508531118055e-16,0,0,0
17.9,2.56214808094372,1.23767777559755,1,0.0126922352141463,0.111567744158201,0.226148172076534,-0.967599374687252,-0.818689834322318,3.14206378533697,9.44856836683324e-16,-1.0089516729031,-0.0999639962807847,0.218204268105795,-2.3621381169435,-4.95067826601543,-3.27472778512481e-16,0,0,0
18,2.46861462281945,1.52512264281242,1,0.0188786843200779,0.1059520413802,0.268579508953599,-0.957226622893427,-1.05042020817788,2.58765779670698,9.07443760438187e-16,-0.760034300139951,-0.105417863454781,0.208319126654637,-2.26860651018708,-6.1004567461765,-4.20165102610753e-16,0,0,0
18.1,2.35241399851157,1.75176601881098,1,0.0262254827976335,0.100903633354701,0.298803297578303,-0.948602798954432,-1.27165530562062,1.93009007107754,8.60963799142929e-16,-0.528420698957787,-0.108231148172497,0.200267104310725,-2.152407539853,-7.00703091285222,-5.08659337172094e-16,0,0,0
18.2,2.21470722971646,1.90857234107881,1,0.0347926321458601,0.0966161328539915,0.318048866139669,-0.942496532814829,-1.48018459923465,1.19557561049535,8.05881359771782e-16,-0.316950846292992,-0.113495494101317,0.194754750548559,-2.01470223353005,-7.6342581842097,-5.92071263452325e-16,0,0,0
