t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z
2,2.69981557017916,0.0485825724791792,1,0.999978910031186,-0.00230066449287831,-2.14185056865488e-05,0.00607338266372879,-0.000360037642083205,0.047411878901304,4.73699043313029e-17,-0.00415768373498118,-8.35110225164604e-05,0.0118563427695846,-0.000694376217193272,0.0451360110015971,4.50141049245646e-17,0,0,0
2.1,2.6997758649901,0.0535563735287663,1,0.999974418191605,-0.00251699606647368,-2.58936077074491e-05,0.00669529855077952,-0.000436469710176426,0.0521348608138139,5.20787674332799e-17,-0.00449933500414292,-0.00010070363823189,0.0130382255486883,-0.000838667241397483,0.0493794238062127,4.92170533669859e-17,0,0,0
2.2,2.69972774911499,0.0590242549115309,1,0.999968990365922,-0.00275083954690117,-3.12721825058896e-05,0.00737903858207833,-0.000528732074555082,0.0572992067663169,5.72243211206731e-17,-0.00485820590866098,-0.000121284802424252,0.014330827057278,-0.00101181408305711,0.0539660876311464,5.37501112440078e-17,0,0,0
2.3,2.69966948658532,0.0650320966530965,1,0.999962438157283,-0.00300301757943063,-3.77264884577309e-05,0.00813035895095209,-0.000639973573201027,0.0629400565960085,6.28401934296748e-17,-0.00523273974000026,-0.000145874603022273,0.0157430550189627,-0.00121922217915267,0.0589120364727061,5.86251778089295e-17,0,0,0
2.4,2.6995989980732,0.0716293700560607,1,0.999954537314938,-0.00327425795897318,-4.54584435029095e-05,0.00895547160207248,-0.000773927497295888,0.0690940644773445,6.89610537925143e-17,-0.00562070397503392,-0.000175191888545329,0.017284234406014,-0.00146719350274334,0.0642314107372728,6.38510180654577e-17,0,0,0
2.5,2.69951379777777,0.0788692784933218,1,0.999945021529906,-0.00356515673299002,-5.4703758664189e-05,0.0098610639651099,-0.000935006829411086,0.0757991738944543,7.56222473096944e-17,-0.00601907128757822,-0.000210065583454559,0.0189640628000802,-0.00176303896661238,0.069935723920087,6.94321839037566e-17,0,0,0
2.6,2.69941092022009,0.0868088718291903,1,0.999933575333299,-0.00387613512951271,-6.57363548444681e-05,0.010854316024329,-0.00112841088174297,0.0830943131638168,8.28593109130291e-17,-0.00642389367144071,-0.000251445973587859,0.0207925491328631,-0.00211519343904813,0.0760330056970207,7.53677270218342e-17,0,0,0
2.7,2.69928683579967,0.0955091258943395,1,0.999919826014788,-0.00420739004298813,-7.8872989004984e-05,0.0119429138250951,-0.00136024339879455,0.0910189988315859,9.07073495027064e-17,-0.006830173318414,-0.000300415486974258,0.0227799334349808,-0.00253332920365322,0.0825268156731434,8.16496821156212e-17,0,0,0
2.8,2.6991373539828,0.105034977150766,1,0.999903334483194,-0.00455883803008908,-9.44779810372642e-05,0.0131350583978845,-0.00163764169851409,0.0996128338938742,9.9200248143656e-17,-0.00723173545854911,-0.000358198358719985,0.0249365852773114,-0.00302846218390154,0.0894151262812091,8.82613022876907e-17,0,0,0
2.9,2.69895751306658,0.115455301379346,1,0.999883584999255,-0.00493005307201534,-0.000112967892266393,0.0144394689653157,-0.00196891577300322,0.108914887919206,1.08369694885281e-16,-0.0076211101872044,-0.000426168422797056,0.027272878780558,-0.0036130435201317,0.0966890792574842,9.51750348202439e-17,0,0,0
3,2.69874145561077,0.126842823964898,1,0.999859973722714,-0.00532019876079692,-0.000134815961726225,0.0158653791954676,-0.00236369543471203,0.118962946971258,1.18243988037062e-16,-0.00798943231897894,-0.00050585412675377,0.0297990424318107,-0.00430102718622674,0.104331627984077,1.02350235199351e-16,0,0,0
3.1,2.69848228887045,0.139273948220636,1,0.9998317960323,-0.00572795607245916,-0.000160556059282771,0.0174225251846525,-0.00283308256435932,0.129792622938997,1.28846602189313e-16,-0.00832637041820592,-0.000598939729208356,0.032524982518018,-0.00510790236492832,0.112316087946467,1.09730631453657e-16,0,0,0
3.2,2.698171929917,0.152828487285111,1,0.999798232598204,-0.00615144850067789,-0.000190785868693253,0.0191211238059823,-0.00338980429313264,0.141436314693645,1.40194489401927e-16,-0.0086200981926193,-0.000707261529235236,0.0354600797987333,-0.00605067742001691,0.12060462965519,1.17241570374334e-16,0,0,0
3.3,2.6978009356197,0.167589284561171,1,0.99975833421247,-0.00658816703172941,-0.000226168973422291,0.0209718400591106,-0.00404836155321647,0.153922017615977,1.52296096367719e-16,-0.00885732316294621,-0.000832797908584084,0.038612960119322,-0.00714780073004986,0.129146762469916,1.2478710279669e-16,0,0,0
3.4,2.69735831829303,0.183641707588554,1,0.999711005413405,-0.00703489822232278,-0.000267435489403098,0.0229857421150616,-0.00482516590185551,0.167271983653648,1.65149085630382e-16,-0.00902338862373134,-0.000977651960243156,0.0419912410216718,-0.00841900266828175,0.137877873420691,1.32246997353888e-16,0,0,0
3.5,2.69683134860281,0.201073000805457,1,0.999654986976056,-0.00748765945608134,-0.000315380878826927,0.0251742428818045,-0.00573865594119881,0.181501241298162,1.78737759767357e-16,-0.00910246501023715,-0.00114402554712752,0.0456012580315762,-0.00988504297286143,0.146717901578342,1.39473810965563e-16,0,0,0
3.6,2.69620534826978,0.21997148402341,1,0.999588837382594,-0.00794164624154464,-0.000370862594763189,0.0275490271339037,-0.00680938313210357,0.196615993739628,1.93030202466398e-16,-0.00907784546062637,-0.0013341837956407,0.0494477761507721,-0.0115673490355822,0.155570244610036,1.46290189026427e-16,0,0,0
3.7,2.69546347619728,0.240425585773439,1,0.999510913435366,-0.0083911970926925,-0.000434794254704173,0.0301219635632988,-0.00806005548689034,0.212611923850435,2.07975170133658e-16,-0.00893235719115617,-0.00155040928666306,0.0535336940820414,-0.0134875336325553,0.164321008255439,1.52486616950778e-16,0,0,0
3.8,2.69458651285122,0.262522704119252,1,0.999419350233526,-0.0088297820004363,-0.000508137126904893,0.0329050015238131,-0.00951552671206844,0.229472446269734,2.23498792319543e-16,-0.00864889493240535,-0.00179494555808011,0.0578597507529672,-0.0156667856558901,0.17283871954692,1.5781989415319e-16,0,0,0
3.9,2.69355264898449,0.286347892173786,1,0.999312040804342,-0.00925002064424782,-0.000591888838200215,0.0359100527588823,-0.0112027180726928,0.247166959192884,2.39501168679944e-16,-0.00821107490996244,-0.0020699299650586,0.0624242456226772,-0.0181251346794666,0.180974628331358,1.62012646824387e-16,0,0,0
4,2.69233728605147,0.311982371434397,1,0.999186615766102,-0.00964373618702066,-0.000687069372476821,0.0391488590116801,-0.013150460790221,0.265649160755196,2.55852983675318e-16,-0.00760399775276117,-0.00237731643492303,0.0672227858660115,-0.0208805996826071,0.188563716568197,1.64754230421942e-16,0,0,0
4.1,2.69091285680752,0.339501883116252,1,0.999040423504334,-0.0100020496345533,-0.000794704615696922,0.0426328471013072,-0.0153892483737023,0.284855506138443,2.72392296284238e-16,-0.00681509668877156,-0.0027187891760824,0.0722480746180797,-0.0239482436358801,0.195426518696402,1.65703388575729e-16,0,0,0
4.2,2.68924867551897,0.368974895750115,1,0.998870511468841,-0.0103155182457852,-0.00091580790030125,0.0463729737798609,-0.0179508910771588,0.304703890520019,2.88921698348602e-16,-0.00583503427802732,-0.00309566893036113,0.0774897548134321,-0.0273391682246339,0.20137182737603,1.64493023132416e-16,0,0,0
4.3,2.68731082779723,0.400460696128997,1,0.998673609344738,-0.0105743193261165,-0.00105136018713822,0.050379563425061,-0.0208680687417512,0.325092648403437,3.05206068549611e-16,-0.00465859801621919,-0.00350881388009989,0.0829343225761952,-0.0310594956543506,0.206200316444447,1.60737381468403e-16,0,0,0
4.4,2.68506211019019,0.43400739981424,1,0.998446115009762,-0.0107684779727002,-0.00120228967136555,0.0546621423254711,-0.0241737835597114,0.345899960393486,3.2097117539055e-16,-0.0032855340765857,-0.00395851783548291,0.0885651224733088,-0.0351093958016351,0.209709057787182,1.54041874706393e-16,0,0,0
4.5,2.6824620292039,0.469649926296261,1,0.998184084349013,-0.0108881341056648,-0.0013694516847652,0.0592292739285493,-0.0279007205707212,0.366983752957685,3.35903397313546e-16,-0.00172125111885736,-0.00444440884946654,0.0943624341804703,-0.0394822252733191,0.211696843637955,1.44015600185037e-16,0,0,0
4.6,2.67946686830508,0.507407991900304,1,0.997883226134927,-0.0109238406449007,-0.0015536097702286,0.0640883998926218,-0.0320805305829588,0.388182164356386,3.49650826441542e-16,2.26756866711192e-05,-0.00496535196155669,0.100303656287569,-0.0441638485256659,0.2119701551814,1.30286454836037e-16,0,0,0
4.7,2.67602982963669,0.547284179932169,1,0.997538903264876,-0.0108668812939942,-0.00175541871434832,0.0692456920623051,-0.0367430571547251,0.4093146304872,3.61826000122498e-16,0.00192826503846959,-0.00551936037376854,0.106363588268448,-0.0491322086492117,0.210349548615017,1.12518501257378e-16,0,0,0
4.8,2.67210125469001,0.589262151682188,1,0.997146141646589,-0.0107095934427129,-0.00197541014457698,0.0747059205309216,-0.0419155356157222,0.430183618342166,3.7201045837439e-16,0.00397120592777687,-0.00610351999832083,0.112514806359785,-0.0543572058786378,0.206676168665239,9.04310011420585e-17,0,0,0
4.9,2.66762892511337,0.633305063142738,1,0.996699647898494,-0.0104456795805895,-0.00221398104746342,0.0804723427336287,-0.047621797140164,0.45057700337456,3.79761254363868e-16,0.00612128131516268,-0.00671393292048241,0.118728123634465,-0.0598009253062642,0.200818054931467,6.38182844958147e-17,0,0,0
5,2.66255844136443,0.679354250205249,1,0.996193836761832,-0.0100704896666892,-0.00247138527747147,0.0865466180184065,-0.0538815139427394,0.470271052341542,3.84619450681944e-16,0.00834314383435395,-0.00734568576047363,0.124973119373147,-0.0654182326176694,0.192675885532915,3.2569406262605e-17,0,0,0
5.1,2.65683367325533,0.727328239482239,1,0.995622868694234,-0.00958125736354336,-0.00274772784453866,0.0929287513748586,-0.0607095222345975,0.489033937780113,3.86120520870514e-16,0.0105974184355079,-0.00799284900709288,0.131218718397071,-0.0711577298738404,0.182187810496821,-3.31361500868413e-18,0,0,0
5.2,2.65039727286308,0.777122132829752,1,0.994980697543666,-0.00897727500528789,-0.00304296153710948,0.099617068989624,-0.0681152573684323,0.506629677204257,3.83806450818283e-16,0.012842076986657,-0.00864851291904978,0.137433797738456,-0.0769630351803235,0.169333066180569,-4.37002512079759e-17,0,0,0
5.3,2.64319123706076,0.828607401512852,1,0.994261127527242,-0.0082599955405788,-0.00335688529278013,0.106608227088993,-0.0761023306375159,0.522822362415034,3.77239208136128e-16,0.0150340036651474,-0.00930486436269325,0.143587796202787,-0.0827743236858287,0.154134130017508,-8.83198477613156e-17,0,0,0
5.4,2.63515750433001,0.881632111436687,1,0.993457878026126,-0.0074330541981062,-0.00368914369250214,0.113897254189601,-0.0846682698105409,0.537380524658422,3.66015130748576e-16,0.0171306509596967,-0.00995330688463051,0.149651302189222,-0.0885300458646238,0.136657266432488,-1.36755017607886e-16,0,0,0
5.5,2.62623856875404,0.936021584866421,1,0.992564654037267,-0.00650220784262296,-0.00403922702791556,0.121477625487445,-0.0938044363083402,0.550081471685664,3.49779690125834e-16,0.0190916768663464,-0.0105846234608543,0.155596596590161,-0.0941687250262215,0.117011421073128,-1.88440863482106e-16,0,0,0
5.6,2.61637809330225,0.991579487634769,1,0.991575219581102,-0.00547519540212783,-0.00440647155564816,0.129341366764187,-0.103496121796711,0.560715434010449,3.2824201988368e-16,0.020880455659334,-0.0111891779520171,0.161398130538469,-0.0996307310533381,0.0953455306972752,-2.42670492678905e-16,0,0,0
5.7,2.6055215047516,1.04808931507852,1,0.990483471026846,-0.00436152780849847,-0.00479005977186051,0.137479183970407,-0.113722816817613,0.569089369637189,3.01188574194242e-16,0.022465367151418,-0.0117571477183769,0.167032921924275,-0.104859931864489,0.0718444188342607,-2.98606879871488e-16,0,0,0
5.8,2.59361655380155,1.10531623587452,1,0.989283507214064,-0.0031722201137261,-0.00518902077102706,0.145880613644272,-0.124458634818917,0.575030297990265,2.68495296092417e-16,0.0238207908356546,-0.0122787765972532,0.17248085957744,-0.109805137157693,0.0467235325630908,-3.55300710862695e-16,0,0,0
5.9,2.58061382600006,1.163009241407,1,0.987969693436744,-0.00191948145004383,-0.00560223095195092,0.154534188611548,-0.135672867338601,0.57838806254602,2.30137732574544e-16,0.0249277587783679,-0.0127446350155904,0.177724909369709,-0.114421268698853,0.0202228358607593,-4.11713446414637e-16,0,0,0
6,2.56646719181287,1.22090353988961,1,0.986536716792682,-0.000616380085308484,-0.00602841546782436,0.163427613035412,-0.1473306406915,0.579037455009897,1.8619862648444e-16,0.0257742510466427,-0.013145872798703,0.182751221794151,-0.118670215174231,-0.00739979413245059,-4.66744519053025e-16,0,0,0
6.1,2.55113418730162,1.27872312949562,1,0.984979631031779,0.0007234990464726,-0.00646615086747479,0.172547940858734,-0.159393641558636,0.576879668819779,1.36872636279446e-16,0.0263551462194004,-0.0134744504609246,0.187549145433765,-0.122521354596459,-0.0358753202781719,-5.19261345792105e-16,0,0,0
6.2,2.53457632018103,1.33618348323426,1,0.983293889784513,0.00208638815242903,-0.0069138693405289,0.181881751991951,-0.171820878376956,0.571843083459628,8.24679733306258e-17,0.0266718640919914,-0.0137233364170423,0.192111154821503,-0.12595175079677,-0.0649301256556395,-5.68130721853223e-16,0,0,0
6.3,2.51675929926817,1.39299428000156,1,0.981475367829748,0.00345864779170873,-0.0073698648739164,0.191415321201447,-0.184569447117344,0.563883411138544,2.34048910247266e-17,0.0267317559004375,-0.0138866604079474,0.196432704307928,-0.128946050543589,-0.0942921447290934,-6.12250156461015e-16,0,0,0
6.4,2.49765318831743,1.44886212067428,1,0.9795203707877,0.00482704452915809,-0.00783230147506603,0.201134775478144,-0.197595273492116,0.552983262073185,-3.97889003399521e-17,0.0265473082222771,-0.0139598170944417,0.200512021589481,-0.131496122922181,-0.123696329615293,-6.50577810844671e-16,0,0,0
6.5,2.47723248780458,1.50349317470841,1,0.977425634234078,0.00617898740149095,-0.00829922344674989,0.211026236631805,-0.210853808322443,0.539151202880717,-1.0648569337994e-16,0.0261352301868136,-0.0139395177567708,0.204349855514949,-0.13360049219789,-0.152889302416933,-6.82159880173871e-16,0,0,0
6.6,2.455476150285,1.55659571078732,1,0.975188313683238,0.00750271891340881,-0.00876856753675251,0.221075946877768,-0.224300658171046,0.52242039413568,-1.75967814411757e-16,0.0255154906548881,-0.0138237918629814,0.207949192774932,-0.135263619580495,-0.18163311119138,-7.06154499194169e-16,0,0,0
6.7,2.43236753646237,1.60788247397739,1,0.972805967164746,0.00878745936585391,-0.00923817665351248,0.231270376180513,-0.237892138895974,0.502846898275949,-2.4743984262066e-16,0.0247103640951833,-0.0136119435337316,0.211314957249469,-0.136495088769116,-0.209708068027185,-7.21851518102389e-16,0,0,0
6.8,2.40789432007029,1.65707288098514,1,0.970276532225022,0.0100235059396988,-0.0097058147495933,0.241596311027528,-0.251585745082196,0.480507748536291,-3.20042583252705e-16,0.0237435327395902,-0.0133044703606987,0.21445370434154,-0.137308745889342,-0.236914699074494,-7.28687764984588e-16,0,0,0
6.9,2.38204835013069,1.70389501395676,1,0.967598299146727,0.0112022900004126,-0.0101691824327802,0.252040925081141,-0.265340533043163,0.455498864515193,-3.92868334904987e-16,0.0226392799684575,-0.0129029535039806,0.217373320770096,-0.137721837585536,-0.263074876109018,-7.26257662689299e-16,0,0,0
7,2.3548254791788,1.74808740142337,1,0.964769882026787,0.0123163975158454,-0.0106259328669834,0.262591832768952,-0.279117419053342,0.427932891545815,-4.64976989002045e-16,0.021421797244533,-0.0124099285128218,0.220082738236541,-0.137754182727771,-0.288032226735508,-7.14319285980512e-16,0,0,0
7.1,2.32622536571517,1.78940058219501,1,0.961790189126787,0.0133595583171916,-0.0110736875639872,0.273237127317583,-0.292879397580342,0.397937030441536,-5.35412517272303e-16,0.0201146154083429,-0.0118287460037138,0.222591667287531,-0.137427404419914,-0.311651936311363,-6.92796120082273e-16,0,0,0
7.2,2.2962512585496,1.82759845408473,1,0.958658393642519,0.0143266102544117,-0.011510051731681,0.283965405017051,-0.306591686525435,0.365650912506479,-6.03219435992329e-16,0.0187401614932641,-0.0111634303788591,0.224910355712321,-0.136764240529427,-0.333820060591401,-6.61774910874023e-16,0,0,0
7.3,2.26490976992298,1.8624594142388,1,0.955373905763194,0.0152134441999571,-0.0119326289233608,0.294765777642745,-0.320221807913876,0.331224562851065,-6.67458879364964e-16,0.0173194347659186,-0.0104185433926043,0.227049374032532,-0.13578794334557,-0.354442465926249,-6.21500081264246e-16,0,0,0
7.4,2.23221064340684,1.89377730158017,1,0.951936346628243,0.0160169354460768,-0.012339034815668,0.3056278749833,-0.333739613204559,0.294816483735501,-7.27223964359537e-16,0.0158717904887661,-0.00959905778449521,0.229019429125327,-0.134521772535533,-0.373443505704358,-5.72365232254123e-16,0,0,0
7.5,2.19816652165206,1.92136215452032,1,0.948345524556343,0.0167348664254563,-0.0127269100214127,0.316541839353005,-0.347117262538335,0.256591879374635,-7.81654181959889e-16,0.0144148167562648,-0.00871024457638783,0.23083120579331,-0.132988580445476,-0.39076452963562,-5.14902257535399e-16,0,0,0
7.6,2.16279271813772,1.94504079877787,1,0.944601413725703,0.0173658449545933,-0.0130939319120815,0.32749831383306,-0.360329166947613,0.216721034679545,-8.29948602046069e-16,0.0129642883568298,-0.00775757611651583,0.232495235154967,-0.131210484978795,-0.406362308208756,-4.49768584660209e-16,0,0,0
7.7,2.12610699619743,1.96465728100346,1,0.940704135329648,0.0179092214295835,-0.0134378254798545,0.338488425810779,-0.373351901933161,0.175377852926797,-8.71377728841754e-16,0.0115341815816031,-0.00674664563849147,0.234021788057998,-0.129208622671481,-0.420207439659585,-3.77733021355459e-16,0,0,0
7.8,2.08812935779999,1.98007316409715,1,0.936653941115799,0.0183650076519996,-0.0137563733091776,0.34950376718937,-0.386164099989333,0.132738551350924,-9.05293889474142e-16,0.0101367348551338,-0.00568310303810254,0.235420791282109,-0.127002973009052,-0.432282792152142,-2.99660639243622e-16,0,0,0
7.9,2.04888184384922,1.99116769976416,1,0.932451199136783,0.0187337992678805,-0.0140474247537164,0.360536372438558,-0.398746328720686,0.0889805090732557,-9.31140078829505e-16,0.00878254165412114,-0.00457260577025659,0.236701764059364,-0.124612244299787,-0.442582020351868,-2.16497074843352e-16,0,0,0
8,2.00838834715243,1.99783789312033,1,0.928096381489963,0.0190167031897277,-0.0143089044273383,0.371578695459146,-0.411080960215902,0.0442812584741807,-9.48457219176627e-16,0.00748066411599672,-0.0034207832210912,0.237873772359085,-0.12205381134148,-0.451108183618967,-1.29252573818447e-16,0,0,0
8.1,1.96667443868867,1.99999847315154,1,0.923590053797555,0.0192152708515469,-0.0145388201197704,0.382623586050123,-0.423152036385165,-0.00118239108366878,-9.56889822997532e-16,0.0062387577910793,-0.00223321258753367,0.238945398422717,-0.119343695514256,-0.457872482892783,-3.89860523764418e-17,0,0,0
8.2,1.92376720738304,1.9975817816508,1,0.918932866170978,0.0193314377226541,-0.0147352702411656,0.393664266599454,-0.434945134063938,-0.0472351095497504,-9.56190072415331e-16,0.00506319999502115,-0.00101540416067028,0.239924723157838,-0.116496578644377,-0.462893125017552,5.32105982589938e-17,0,0,0
8.3,1.87969511325496,1.99053759198799,1,0.914125545409527,0.0193674691728232,-0.0148964508873586,0.404694309471403,-0.446447232864538,-0.0937036953986089,-9.46220349024567e-16,0.0039592160628663,0.000227206080581582,0.24081931918094,-0.113525842885171,-0.466194316693876,1.46227780946237e-16,0,0,0
8.4,1.83448785354705,1.97883286777534,1,0.909168888199323,0.0193259125308571,-0.015020662601288,0.415707615434544,-0.457646588030613,-0.140417630619996,-9.26954264385018e-16,0.00293099942888249,0.00148925854213122,0.241636252511928,-0.11044362985076,-0.467805385266779,2.3895288852512e-16,0,0,0
8.5,1.78817624124832,1.96245147022584,1,0.904063755100626,0.0192095550000045,-0.0151063168877616,0.42669839336485,-0.468532609923476,-0.187209553875678,-8.98476254538668e-16,0.00198182282944798,0.00276546854181758,0.242382091151395,-0.10726091324166,-0.467760019975301,3.30284310333667e-16,0,0,0
8.6,1.74079209528919,1.94139382179968,1,0.898811065137454,0.0190213869752305,-0.0151519425199528,0.437661141366109,-0.479095751241914,-0.233915663445293,-8.60979812235617e-16,0.00111413904717512,0.00405062284838598,0.24306291900082,-0.103987580166062,-0.466095624869841,4.19144658110568e-16,0,0,0
8.7,1.69236814159858,1.91567653261801,0.999999999999999,0.893411790831193,0.0187645702377776,-0.0151561916578947,0.448590629373843,-0.48932740264275,-0.280376060623722,-8.14764438642578e-16,0.000329670497562982,0.00533957554031801,0.243684353806402,-0.100632517252916,-0.462852773134851,5.04493139979566e-16,0,0,0
8.8,1.64293792416429,1.88533199511004,0.999999999999999,0.887866953548034,0.0184424104711894,-0.0151178457826025,0.459481883247032,-0.499219797079931,-0.326435043164784,-7.60231402623487e-16,-0.00037051237074102,0.00662724424190213,0.244251568012858,-0.0972036984533436,-0.458074751834909,5.85337026851664e-16,0,0,0
8.9,1.59253572522088,1.85040795145516,0.999999999999999,0.882177619057825,0.018058333540685,-0.0150358214348552,0.470330170302715,-0.508765922905365,-0.371941357256335,-6.97878400615685e-16,-0.000985923405176235,0.00790860755464478,0.24476931160051,-0.0937082721266906,-0.45180718595332,6.60742167709703e-16,0,0,0
